village,district,subdistric,state_name,latitude,longitude
Bochuveerapur,Jogulamba Gadwal,Itikyala,Telangana,16.095936260705642,77.95082435002541
Erladinne,Wanaparthy,Pebbair,Telangana,16.10288793430568,77.98579866550814
Putandoddi,Jogulamba Gadwal,Itikyala,Telangana,16.093310336200425,77.90228574121375
Burdipadu,Wanaparthy,Pebbair,Telangana,16.096270123258314,78.0032427624116
Thippaipalle,Wanaparthy,Pebbair,Telangana,16.08363677938973,78.02750811878799
Sampatraopalle,Wanaparthy,Weepangandla,Telangana,16.093446323287584,78.18740064501432
Gummadam,Wanaparthy,Pebbair,Telangana,16.077154842450945,78.05345088442762
Konduru,Wanaparthy,Weepangandla,Telangana,16.089805660578477,78.20562198677835
Gangupenta,Nagarkurnool,Amrabad,Telangana,16.328734298541036,79.06567495672644
Karpakula,Jogulamba Gadwal,Itikyala,Telangana,16.088462683860268,77.96444890755785
Rajsrigarlapad,Jogulamba Gadwal,Itikyala,Telangana,16.0724999067295,77.9675934122302
Dagada,Wanaparthy,Weepangandla,Telangana,16.057611989048194,78.17677800972072
Singavaram,Wanaparthy,Weepangandla,Telangana,16.077713848678133,78.19551587717429
Pallepadu,Jogulamba Gadwal,Manopad,Telangana,16.06181390014493,77.99440609665865
Dharmavaram,Jogulamba Gadwal,Itikyala,Telangana,16.05081452134874,77.9360481695626
Vemula,Jogulamba Gadwal,Itikyala,Telangana,16.06349968009091,77.89542272884415
Miyapuram,Wanaparthy,Weepangandla,Telangana,16.06028589021732,78.08355330130482
Ammaipalle,Wanaparthy,Weepangandla,Telangana,16.059514089871456,78.1182388388121
Dagadapalle,Wanaparthy,Weepangandla,Telangana,16.051226122666034,78.14250875683287
Chandur,Jogulamba Gadwal,Manopad,Telangana,16.039253220537002,78.0038462035949
Yaparla,Wanaparthy,Pebbair,Telangana,16.04819497742763,78.05142271653135
Lakshmipalle,Wanaparthy,Weepangandla,Telangana,16.04384140259739,78.21209662924979
Maramunagala,Jogulamba Gadwal,Alampur,Telangana,16.022327459112752,78.02433922749903
Bekkam,Wanaparthy,Weepangandla,Telangana,16.027871970200188,78.10886162272197
Teegalpahad CT,Mancherial,Mancherial,Telangana,18.86417180083534,79.48776464267016
Boravelle,Jogulamba Gadwal,Manopad,Telangana,16.028049308691475,77.96291025386076
Gaddabaswapuram,Wanaparthy,Weepangandla,Telangana,16.02994361660361,78.07436761267189
Peddamarur,Wanaparthy,Weepangandla,Telangana,16.020612857596582,78.1438926978938
Vallur,Jogulamba Gadwal,Itikyala,Telangana,16.015165405304117,77.8957870205572
Jataprole,Wanaparthy,Weepangandla,Telangana,16.030692853310743,78.21295597000722
Jallapur,Jogulamba Gadwal,Manopad,Telangana,16.012743321101325,77.98192406394061
Koppunur,Wanaparthy,Weepangandla,Telangana,16.012621070437813,78.19583930441738
Pragatoor,Jogulamba Gadwal,Alampur,Telangana,16.014309147062058,78.0527564106405
Chinnamarur,Wanaparthy,Weepangandla,Telangana,15.99382283484058,78.16357663874483
Rameswarapur,Wanaparthy,Pebbair,Telangana,16.1182340682779,78.01469349242473
Narayanpur,Jogulamba Gadwal,Manopad,Telangana,16.008818755282093,77.93340899353517
Ayyavaripalle,Wanaparthy,Weepangandla,Telangana,16.020538991762567,78.2145831051797
Chellepahad,Wanaparthy,Weepangandla,Telangana,16.00024775892544,78.23148380923062
Seripalle,Jogulamba Gadwal,Alampur,Telangana,16.004019559340776,78.06766172553772
Chinnipadu,Jogulamba Gadwal,Manopad,Telangana,15.957297916045357,77.96070550842958
Kyatur,Jogulamba Gadwal,Alampur,Telangana,15.976165393556446,78.0867525587396
Chandapur,Jogulamba Gadwal,Manopad,Telangana,15.996019167866057,77.94749264019909
Thakkasila,Jogulamba Gadwal,Alampur,Telangana,15.986319225827534,78.03294000322916
Peddaamudyala Padu,Jogulamba Gadwal,Manopad,Telangana,15.986130103857516,77.90879735124257
Gumpanpalle,Wanaparthy,Pebbair,Telangana,16.161336914875736,78.05262351387802
Vellatur,Wanaparthy,Weepangandla,Telangana,15.966693097090317,78.17745753327128
Manopad,Jogulamba Gadwal,Manopad,Telangana,15.979013825299488,77.95772805394029
Itkyalpadu,Jogulamba Gadwal,Manopad,Telangana,15.985567436302981,77.9959334601872
Kanchupadu,Jogulamba Gadwal,Manopad,Telangana,15.964920694632868,78.03179928647486
Utkur,Jogulamba Gadwal,Alampur,Telangana,15.958414860417767,78.13495734625776
Bheemavaram,Jogulamba Gadwal,Alampur,Telangana,15.971507691182607,78.1099168040869
Amaravai,Jogulamba Gadwal,Manopad,Telangana,15.967547815656209,77.91973383863802
Kalloor,Wanaparthy,Weepangandla,Telangana,15.966195322317915,78.23068531695185
A Burdipad,Jogulamba Gadwal,Manopad,Telangana,15.955096015196176,77.8957614103036
Solipuram,Wanaparthy,Weepangandla,Telangana,15.954928080935169,78.20272654417467
Chinnaamudyala Padu,Jogulamba Gadwal,Manopad,Telangana,15.950169518308599,78.05729744363974
Gokulapad,Jogulamba Gadwal,Manopad,Telangana,15.946333928135038,77.93475811382001
Peddapothulapadu,Jogulamba Gadwal,Manopad,Telangana,15.946722615689804,77.98234123676548
Undavelli,Jogulamba Gadwal,Manopad,Telangana,15.943033422311764,78.02883068474719
Kalkuntla,Jogulamba Gadwal,Manopad,Telangana,15.938044005599513,77.90826118983105
Chinnapothulapadu,Jogulamba Gadwal,Manopad,Telangana,15.933860570266765,77.99322648176526
Koneru,Jogulamba Gadwal,Alampur,Telangana,15.931010513363788,78.10057898961126
Gopalapuram,Wanaparthy,Weepangandla,Telangana,16.069126897502535,78.21161212486786
Shalipur,Jogulamba Gadwal,Alampur,Telangana,15.991530315755723,78.05835139451573
Raimakulakunta,Jogulamba Gadwal,Manopad,Telangana,15.98986513411582,77.97797186603181
Lingasanipalle,Wanaparthy,Weepangandla,Telangana,15.978636945094992,78.20219572555276
Khanapur,Jogulamba Gadwal,Manopad,Telangana,15.96741769577116,78.00144398645233
Kudavelli,Jogulamba Gadwal,Alampur,Telangana,15.948025885001071,78.24030198862751
Posalpadu,Jogulamba Gadwal,Manopad,Telangana,15.939037234349337,77.95121754264864
Maddimadugu,Nagarkurnool,Amrabad,Telangana,16.290149582991127,79.14052817737642
Jawaipalle,Nagarkurnool,Kollapur,Telangana,16.15451176638716,78.2510798591334
Badigadinne,Nagarkurnool,Kodair,Telangana,16.14577762456223,78.23168714040972
Ankiraopalle,Nagarkurnool,Kollapur,Telangana,16.147591834676867,78.31957077600318
Machinenipalle,Nagarkurnool,Kollapur,Telangana,16.14273897979928,78.25805290504937
Choutabetla,Nagarkurnool,Kollapur,Telangana,16.130656501778194,78.29300907500244
Enmanabetla,Nagarkurnool,Kollapur,Telangana,16.14452841309427,78.27924218629889
Chintalapalle,Nagarkurnool,Kollapur,Telangana,16.110760123939567,78.23415209802549
Pentlavelli,Nagarkurnool,Kollapur,Telangana,16.082978727249934,78.25346320141347
Kollapur,Nagarkurnool,Kollapur,Telangana,16.09630225021356,78.30603495042497
Narsingaraopalle,Nagarkurnool,Kollapur,Telangana,16.077645809503135,78.29121812255386
Somasila,Nagarkurnool,Kollapur,Telangana,16.056308772465854,78.33178199185795
Manchalakatta,Nagarkurnool,Kollapur,Telangana,16.034325705538443,78.24061669791878
Malleswaram,Nagarkurnool,Kollapur,Telangana,16.029646399193656,78.30808775105812
Vemkal,Nagarkurnool,Kollapur,Telangana,16.02937905864714,78.2924621497381
Chennampalle,Nagarkurnool,Kollapur,Telangana,16.043308431129883,78.27542591174779
Manigilla,Wanaparthy,Peddamandadi,Telangana,16.401552596169413,77.99030433385495
Chityala,Wanaparthy,Wanaparthy,Telangana,16.392847415028477,78.07198582894942
Gopalpeta,Wanaparthy,Gopalpeta,Telangana,16.390894944510155,78.14954965677697
Shanaipalle,Wanaparthy,Gopalpeta,Telangana,16.401824497462158,78.28810287745559
Thalpunur,Wanaparthy,Gopalpeta,Telangana,16.397182543858946,78.23185525405238
Vallabhanpalle,Wanaparthy,Gopalpeta,Telangana,16.40239780349778,78.26463880168546
Achutapur,Wanaparthy,Wanaparthy,Telangana,16.388098749265488,78.04519491460523
Kanaipalle,Wanaparthy,Kothakota,Telangana,16.37984063548671,77.96476164420127
Jagathpalle,Wanaparthy,Peddamandadi,Telangana,16.380561752336572,78.01101049769663
Chakalpalle,Wanaparthy,Gopalpeta,Telangana,16.38451930969192,78.18172628952928
Thadparthy,Wanaparthy,Gopalpeta,Telangana,16.382208500769462,78.11087581809466
Kesampeta,Wanaparthy,Gopalpeta,Telangana,16.372315023880233,78.2028480467287
Gudur,Nagarkurnool,Amrabad,Telangana,16.343402557176354,79.02020843821
Nagapur,Wanaparthy,Gopalpeta,Telangana,16.371532503010073,78.29711203002323
Govindahalli,Wanaparthy,Kothakota,Telangana,16.38628997978753,77.91658962212709
Dantanoor,Wanaparthy,Kothakota,Telangana,16.378945291143218,77.90184343173267
Revally,Wanaparthy,Gopalpeta,Telangana,16.37446886690719,78.26056627749529
Chennaram,Wanaparthy,Gopalpeta,Telangana,16.343537168011952,78.21202848474213
Wanaparthy,Wanaparthy,Wanaparthy,Telangana,16.349259425701707,78.0772971853504
Rajanagar,Wanaparthy,Wanaparthy,Telangana,16.363613315357778,78.03793207497861
Yedutla,Wanaparthy,Gopalpeta,Telangana,16.34938130512431,78.16893397674868
Waddawata,Wanaparthy,Kothakota,Telangana,16.347961999126913,77.90602883353294
Sankireddipalle,Wanaparthy,Kothakota,Telangana,16.351978101655128,77.97072177716316
Munnanur,Wanaparthy,Gopalpeta,Telangana,16.351760265198173,78.12347998485545
Appaipalle,Wanaparthy,Wanaparthy,Telangana,16.35489036854261,78.10296197725286
Rajapeta,Wanaparthy,Wanaparthy,Telangana,16.347258214057938,78.01023826181233
Cheerkapalle,Wanaparthy,Gopalpeta,Telangana,16.34530152761944,78.23175556836638
Konkalapalle,Wanaparthy,Gopalpeta,Telangana,16.349927117863192,78.27125399845563
Amadabakula,Wanaparthy,Kothakota,Telangana,16.34285401413026,77.94003895464736
Nagavaram,Wanaparthy,Wanaparthy,Telangana,16.340679741859788,78.03780019592027
Yedula,Wanaparthy,Gopalpeta,Telangana,16.320471686200108,78.24697785958325
Satyahalli,Wanaparthy,Kothakota,Telangana,16.337755082805042,77.92071327661782
Jain Thirumalapur,Wanaparthy,Gopalpeta,Telangana,16.338336680126318,78.136291069689
Bandaraipakula,Wanaparthy,Gopalpeta,Telangana,16.338082765099866,78.28842556692291
Mogalpahad,Peddapalli,Ramagundam,Telangana,18.76059207317826,79.39789211118101
Rayanpet,Wanaparthy,Kothakota,Telangana,16.329894113873536,77.97187305528516
Srinivaspur,Wanaparthy,Wanaparthy,Telangana,16.321170375635056,78.05813394971747
Khasimnagar,Wanaparthy,Wanaparthy,Telangana,16.315833049555128,78.11853553816788
Peddagudem,Wanaparthy,Wanaparthy,Telangana,16.308777931890603,78.01685174347098
Remaddula,Wanaparthy,Pangal,Telangana,16.30927230815468,78.16276483346013
Cherlapalle,Wanaparthy,Kothakota,Telangana,16.31896761620712,77.8962140331037
Boothpur,Wanaparthy,Kothakota,Telangana,16.311026833702083,77.92032576637989
Mummallapalle,Wanaparthy,Kothakota,Telangana,16.305135861971532,77.94328383488994
Kadukuntla,Wanaparthy,Wanaparthy,Telangana,16.299135558114425,77.97769143042774
Anjangiri,Wanaparthy,Wanaparthy,Telangana,16.304851282375584,78.09047589882617
Babapur,Nizamabad,Bheemgal,Telangana,18.700667382739002,78.46211438237601
Apparala,Wanaparthy,Kothakota,Telangana,16.293023195448274,77.897457986732
Gopalpur,Wanaparthy,Pangal,Telangana,16.284679373189448,78.12535782538495
Dattaipalle,Wanaparthy,Wanaparthy,Telangana,16.290272694839206,78.072240046951
Mentapalle,Wanaparthy,Wanaparthy,Telangana,16.287562977188482,77.97545277441702
Davajipalle,Wanaparthy,Pangal,Telangana,16.28849627189112,78.10123255286467
Kistagiri,Wanaparthy,Wanaparthy,Telangana,16.28994858772113,78.00663359881166
Kistapur,Wanaparthy,Pangal,Telangana,16.273812512942733,78.14569900201535
Ramakrishnapur,Wanaparthy,Kothakota,Telangana,16.27753982607655,77.9169768987574
Natavalli,Wanaparthy,Kothakota,Telangana,16.265365823124235,77.96550950231845
Savaigudem,Wanaparthy,Wanaparthy,Telangana,16.27366274020987,78.03201075514312
Miraspalle,Wanaparthy,Kothakota,Telangana,16.267675648532784,77.94739274221556
Chandapur,Wanaparthy,Wanaparthy,Telangana,16.272554750213725,78.06610300565873
Annaram,Wanaparthy,Pangal,Telangana,16.26929762220007,78.10704802098653
Natchahalli,Wanaparthy,Wanaparthy,Telangana,16.26770947715307,78.0050229453852
Dondaipalle,Wanaparthy,Pangal,Telangana,16.268802263578326,78.08967316465798
Nancharammapet,Wanaparthy,Kothakota,Telangana,16.270117492424216,77.98148627780714
Madhavaraopalle,Wanaparthy,Pangal,Telangana,16.250789332885113,78.16171091943004
Mallaipalle,Wanaparthy,Pangal,Telangana,16.263386937249425,78.04544584336726
Pamapur,Wanaparthy,Kothakota,Telangana,16.252058761507772,77.92511294582398
Thoompalle,Wanaparthy,Atmakur,Telangana,16.24565124231489,77.89200817225026
Veeraraghavapur,Wanaparthy,Atmakur,Telangana,16.2513386714608,77.90263490851454
Thatipamula,Wanaparthy,Pebbair,Telangana,16.234788923034344,78.0360137048017
Zaidupalle,Vikarabad,Dharur,Telangana,17.285449219206416,77.84407739124505
Kanchiraopalle,Wanaparthy,Pebbair,Telangana,16.237866742241874,77.99784189982945
Pangal,Wanaparthy,Pangal,Telangana,16.245088837642193,78.12379320007149
Chintakunta,Wanaparthy,Pangal,Telangana,16.248551727032986,78.06510321055607
Sakhapur,Wanaparthy,Pangal,Telangana,16.23425666199459,78.18479032141234
Nizamabad,Wanaparthy,Pangal,Telangana,16.21947570168807,78.16014089945308
Shakhapur Y,Wanaparthy,Pebbair,Telangana,16.228228641300603,77.94191849366918
Thomalapalle,Wanaparthy,Pebbair,Telangana,16.23053762124521,77.96710626554173
Rechintala,Wanaparthy,Atmakur,Telangana,16.223113080504973,77.91173945196626
Mahammadapur,Wanaparthy,Pangal,Telangana,16.232073385883808,78.0819957971265
Bandapalle,Wanaparthy,Pangal,Telangana,16.226699386634973,78.11292723058376
Pebbair,Wanaparthy,Pebbair,Telangana,16.205259520595543,77.98606325035729
Rayanipalle,Wanaparthy,Pangal,Telangana,16.21826855495651,78.08460213461699
Vengalaipalle,Wanaparthy,Pangal,Telangana,16.217608045693215,78.13280077213413
Kamballapur,Wanaparthy,Pebbair,Telangana,16.20692066192535,78.03829568646218
Jammapur,Wanaparthy,Pangal,Telangana,16.21299100069455,78.11698368896418
Kothakota Ward No 0001,Wanaparthy,Kothakota,Telangana,16.37865126081855,77.93471507216651
Chikkepalle,Wanaparthy,Pangal,Telangana,16.206383123869394,78.18582317411206
Nagarala,Wanaparthy,Pebbair,Telangana,16.194629507959526,78.07085267506444
Chelimilla,Wanaparthy,Pebbair,Telangana,16.190975853000385,78.01165140493646
Ramapur,Wanaparthy,Pebbair,Telangana,16.199935302140158,77.94819634229695
Busireddipalle,Wanaparthy,Pangal,Telangana,16.19165706281731,78.10467812916589
Kethepalle,Wanaparthy,Pangal,Telangana,16.19258881081857,78.14744894668141
Ramammapeta,Wanaparthy,Pebbair,Telangana,16.204451318216584,77.93569548629931
Gurramgadda,Jogulamba Gadwal,Gadwal,Telangana,16.191995453496826,77.92347476739452
Srirangapur,Wanaparthy,Pebbair,Telangana,16.180090851262744,78.03919736805621
Thellarallapalle,Wanaparthy,Pangal,Telangana,16.179452416353588,78.18952466782883
Basapur,Jogulamba Gadwal,Gadwal,Telangana,16.17936575260685,77.90592601385805
Narsaipalle,Nagarkurnool,Nagarkurnool,Telangana,16.404182752915183,78.32035645029715
Ganyagula,Nagarkurnool,Nagarkurnool,Telangana,16.379407672403662,78.3268922698996
Vennacherla,Nagarkurnool,Peddakothapally,Telangana,16.337529372806305,78.3214909379059
Atmakur CT,Wanaparthy,Atmakur,Telangana,16.331893878795192,77.80861630369483
Teegalapalle,Nagarkurnool,Kodair,Telangana,16.316761566360018,78.27948397020751
Devalthirumalpur,Nagarkurnool,Peddakothapally,Telangana,16.315298495061384,78.3356336947535
Bawaipalle,Nagarkurnool,Kodair,Telangana,16.30824351009269,78.3024098877578
Machupalle,Nagarkurnool,Kodair,Telangana,16.302461304466963,78.20788582022072
Paspula,Nagarkurnool,Kodair,Telangana,16.29342527303712,78.32351132549532
Rekulapalle,Nagarkurnool,Kodair,Telangana,16.264951126752397,78.18351404858129
Turkadinne,Nagarkurnool,Kodair,Telangana,16.286711965536902,78.22980019287085
Singaipalle,Nagarkurnool,Kodair,Telangana,16.28765499748617,78.19069700821228
Janumpalle,Nagarkurnool,Kodair,Telangana,16.289109941732416,78.28188238126538
Muthireddipalle,Nagarkurnool,Kodair,Telangana,16.274517138242835,78.25161853298596
Rajapuram,Nagarkurnool,Kodair,Telangana,16.263344289180438,78.21516402257858
Khanapur,Nagarkurnool,Kodair,Telangana,16.26658682901637,78.31084838067518
Kodair,Nagarkurnool,Kodair,Telangana,16.25049011727423,78.28166977816598
Nagulapalle,Nagarkurnool,Kodair,Telangana,16.25677470850929,78.24449892343574
Gantraopalle,Nagarkurnool,Peddakothapally,Telangana,16.24256246963209,78.3144256507893
Kadirepad,Nagarkurnool,Kodair,Telangana,16.23931246887541,78.2089023779495
Mailaram,Nagarkurnool,Kodair,Telangana,16.217948538220533,78.22287483732933
Yetham,Nagarkurnool,Kodair,Telangana,16.21079946856702,78.2609560089218
Mahasamudram,Nagarkurnool,Peddakothapally,Telangana,16.218650158911544,78.2984619538985
Narayanpalle,Nagarkurnool,Peddakothapally,Telangana,16.223203773501602,78.31964927883983
Chennapuraopalle,Nagarkurnool,Peddakothapally,Telangana,16.196296757509,78.3249970604553
Kondraopallle,Nagarkurnool,Kodair,Telangana,16.192914641989045,78.2948766561967
Narsaipalle,Nagarkurnool,Kodair,Telangana,16.177920948167454,78.23783216101468
Singavatnam,Nagarkurnool,Kollapur,Telangana,16.171171965226026,78.27660533757111
Kalwakole,Nagarkurnool,Peddakothapally,Telangana,16.168373340229476,78.30963418934505
Kudikilla,Nagarkurnool,Kollapur,Telangana,16.158512959910503,78.34261175858619
Narlapuram,Nagarkurnool,Kollapur,Telangana,16.152098483569972,78.38060626786772
Malachintapalle,Nagarkurnool,Kollapur,Telangana,16.13821155930635,78.41549571221834
Yellur,Nagarkurnool,Kollapur,Telangana,16.119172534808413,78.3673561797249
Wardyal,Nagarkurnool,Kollapur,Telangana,16.09615970224497,78.34142451448521
Bollaram,Nagarkurnool,Kollapur,Telangana,16.08888656678939,78.42369225189815
Edulapur,Mahabubnagar,Chinnachintakunta,Telangana,16.46632289883258,77.79866941276404
Amaragiri,Nagarkurnool,Kollapur,Telangana,16.074771919749438,78.37735855777667
Malabaswapur,Nagarkurnool,Kollapur,Telangana,16.172501372708616,78.39917440545551
Asadpur,Nagarkurnool,Kollapur,Telangana,16.09838821512229,78.408028130185
Lakhnaram,Nagarkurnool,Telkapally,Telangana,16.39556548566612,78.49300015717523
Chandubatla,Nagarkurnool,Nagarkurnool,Telangana,16.406822062057014,78.33853632589728
Peddamudnur,Nagarkurnool,Nagarkurnool,Telangana,16.40319862268578,78.36279201013744
Rangapur,Nagarkurnool,Achampet,Telangana,16.39391570815961,78.71439030182488
Alair,Nagarkurnool,Telkapally,Telangana,16.375510801967707,78.45365592409676
Adirala,Nagarkurnool,Peddakothapally,Telangana,16.383064543238316,78.36101926498492
Pedduru,Nagarkurnool,Telkapally,Telangana,16.390942610785434,78.43087253813268
Thummanpeta,Nagarkurnool,Balmoor,Telangana,16.39294463495677,78.53090031571705
Peddapalle,Nagarkurnool,Telkapally,Telangana,16.387973303378118,78.40093190787036
Bolghatpalle,Nagarkurnool,Achampet,Telangana,16.383748902244797,78.68853574803121
Mahadevpur,Nagarkurnool,Balmoor,Telangana,16.39218178082188,78.58698989555738
Polesettipalle,Nagarkurnool,Balmoor,Telangana,16.375334364935988,78.61409520776488
Lakshmapur P N,Nagarkurnool,Achampet,Telangana,16.36686572123744,78.67886024996318
Mustipalle,Nagarkurnool,Peddakothapally,Telangana,16.345772767781344,78.3742675527324
Chennaram P G,Nagarkurnool,Balmoor,Telangana,16.375746250570558,78.57185121436797
Datharam,Nagarkurnool,Lingal,Telangana,16.31788719379175,78.47648539635873
Kondareddipalle,Nagarkurnool,Balmoor,Telangana,16.37043944773367,78.53128592499506
Gumpampalle,Nagarkurnool,Achampet,Telangana,16.364789823671043,78.65942041934532
Chandrakal,Nagarkurnool,Peddakothapally,Telangana,16.359471397612545,78.34878595628655
Rampur,Nagarkurnool,Lingal,Telangana,16.35852094981884,78.49440019320961
Mannanur,Nagarkurnool,Amrabad,Telangana,16.358263882483353,78.76016133179033
Turkapalle,Nagarkurnool,Amrabad,Telangana,16.355948135092852,78.78583184879825
Veeramrajupalle,Nagarkurnool,Balmoor,Telangana,16.349500392684185,78.58654926299272
Ramajipalle,Nagarkurnool,Balmoor,Telangana,16.358550360502125,78.59294825374431
Boppepalle,Nagarkurnool,Telkapally,Telangana,16.345998576204305,78.46471527960651
Ayodhyanagar,Mahabubnagar,Hanwada,Telangana,16.867196152213083,77.79588109361065
Marrikal,Nagarkurnool,Peddakothapally,Telangana,16.333530742278516,78.40626252092255
